Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas,logPVal_enrichment
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0427101304962434,0.0236607794387455,1.03466836319134,0.573190942038243,0.951666324764345,BAT-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.0215152981654504
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00768027385739997,0.00517096051339504,0.738536159948131,0.497240253630621,0.597376310104011,WAT-SC-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.223752004020313
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0266302937166489,0.0100515992634233,1.32513681529291,0.500172637157434,0.519086897329019,LUNG-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.28475993334331
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.00800342714005126,0.00320862081608487,-1.6546908655624,0.663375259438548,2.17029809774653e-05,SMLINT-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-4.66348061024597
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0122018603927616,0.0110444136610594,1.74676952755828,1.58107408312353,0.630731898590049,LIVER-sex_homogeneous_changing,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,-0.20015520447311
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0488304950196053,0.00977141523358758,1.13536629024996,0.227196866625989,0.546748053290932,BLOOD-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.262212754603103
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00152997841310728,0.00108003761828732,0.807333326290183,0.569910238876874,0.73467589251387,HIPPOC-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.133904210761276
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00170509775985253,0.000881260841999252,1.14799625672292,0.593329116741746,0.802755102302404,CORTEX-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.0954169253818438
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0255971626142861,0.00676930012269241,1.06854123075199,0.28258117485234,0.807521929719116,SKM-GN-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.0928456747842523
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0414433237678648,0.0120938759608205,1.09668992390751,0.320033016210526,0.760631809985603,SKM-VL-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.118825516141975
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0324185493763662,0.0110870183662588,0.911317315931818,0.311666993545109,0.775989974176618,HEART-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.110143889808692
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0141704616030029,0.00482768374792432,1.42331588938137,0.484904386309673,0.378162645134911,KIDNEY-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.422321372934152
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0222254970262929,0.00815535229099671,0.633828100271055,0.232574841567259,0.11202300473466,ADRNL-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.950692782656552
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0321205199238788,0.00766535179952694,1.00935433355074,0.240875803859317,0.968832839492726,COLON-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.0137511487989798
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0382915458661311,0.00775117770417983,1.32546319536737,0.268307286510722,0.217513590429727,SPLEEN-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.662513602781782
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.029818789788609,0.00807829473614074,0.722370970644548,0.195699612595543,0.167086197428559,BAT-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.777059424602098
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0118812109719993,0.00373306750947048,1.14249883398878,0.358972270320163,0.689311710156779,WAT-SC-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.161584343566929
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0142685530538935,0.00594148896763211,0.710010379677243,0.295651480694849,0.325986840995856,LUNG-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.486799930601481
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.00109586512847669,0.00186670018431503,-0.226567692345748,0.385936135817681,0.00169793918476502,SMLINT-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-2.77007786897661
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0125392737430685,0.00530783749244068,1.79507227316723,0.759848784577705,0.289097835462366,LIVER-sex_homogeneous_changing,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,-0.538955159973305
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0891717122953234,0.0210422249521534,2.07334691453219,0.489256413905687,0.0255250058398509,BLOOD-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-1.59303414987906
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0058797680905914,0.00394498614677618,3.10261418705335,2.08167563722494,0.314505882313083,HIPPOC-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.502371227381757
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00474241932469948,0.00464197028259881,-3.19294280993971,3.12531318362847,0.172093310100012,CORTEX-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.764236011968314
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0337374286918587,0.0169043420286793,1.40835271940205,0.705663620166105,0.561719535539732,SKM-GN-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.250480471923087
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0235811621325716,0.0168322821979325,0.624014209132364,0.445422630343035,0.397943746253732,SKM-VL-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.400178315911948
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0532503396981276,0.0190104396204593,1.4969194359305,0.534402159963111,0.352919169943543,HEART-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.452324750893121
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0200343864771155,0.0096082440664451,2.01230287380639,0.965075579889902,0.288596769620072,KIDNEY-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.539708534448446
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0634222614401704,0.0264796575071737,1.80867997849326,0.755148512258019,0.292169302469494,ADRNL-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.534365416288275
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0228446401085775,0.0163433933784346,0.717869341674569,0.513574343458367,0.582741666306196,COLON-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.234523928537737
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0510721770675494,0.016300442520424,1.76786519006008,0.564240386234538,0.171677721429107,SPLEEN-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.765286059458578
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0367443271165427,0.0172171296915588,0.890144617974985,0.4170911956915,0.793682246776385,BAT-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.100353333960815
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0153810760577964,0.0123292145350044,1.47904632810068,1.18557891644522,0.686116227302035,WAT-SC-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.163602309074128
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.027147177276117,0.0167694791604334,1.35085720129987,0.834457721166055,0.675922034213177,LUNG-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.170103395868654
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0153174388898543,0.00929379810183166,3.16684662349409,1.9214722088897,0.255979385966399,SMLINT-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.591795007037792
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0073821807445327,0.00898400706993967,1.05680346737345,1.28611451696728,0.96477500893653,LIVER-sex_homogeneous_changing,UKB_3526_Mothers_age_at_death,-0.015573954811648
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0848377335670868,0.00741341532882534,1.97257682508861,0.17237060276762,3.79473264260145e-08,BLOOD-sex_homogeneous_changing,UKB_50_Standing_height,-7.42081881685233
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00346494434768305,0.00154585031283613,1.82836896367973,0.815708551386732,0.309602966004364,HIPPOC-sex_homogeneous_changing,UKB_50_Standing_height,-0.509194887416928
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00187376790500851,0.00054156246784598,1.2615573086574,0.364619378728515,0.472453501756358,CORTEX-sex_homogeneous_changing,UKB_50_Standing_height,-0.325640927735309
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0508359398679236,0.00795164481560559,2.12212183715192,0.331937584872309,0.00107646909026052,SKM-GN-sex_homogeneous_changing,UKB_50_Standing_height,-2.96799843599564
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0722205775620238,0.0112193369791619,1.91113000865213,0.29689061347706,0.00227053003396901,SKM-VL-sex_homogeneous_changing,UKB_50_Standing_height,-2.64387274899281
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0574386201838008,0.00596391687735048,1.61465612076057,0.167651570648925,0.000348604937019861,HEART-sex_homogeneous_changing,UKB_50_Standing_height,-3.45766646660841
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0122615996287061,0.00286731670588409,1.23158511484706,0.28800031655346,0.42009841284402,KIDNEY-sex_homogeneous_changing,UKB_50_Standing_height,-0.376648959248454
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0645246094898668,0.00690897790164669,1.84011680842557,0.197030659563425,3.41100648657881e-05,ADRNL-sex_homogeneous_changing,UKB_50_Standing_height,-4.46711745471084
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0602138455234309,0.00687912141474831,1.89215822355501,0.216169321899303,5.12096730216508e-05,COLON-sex_homogeneous_changing,UKB_50_Standing_height,-4.29064799716592
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0567526229842227,0.00792331263465079,1.96449402354065,0.274265743131252,0.000644168376972063,SPLEEN-sex_homogeneous_changing,UKB_50_Standing_height,-3.19100059905006
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0729253076475179,0.0105382670907838,1.76664196110379,0.255293332869901,0.00240562486773604,BAT-sex_homogeneous_changing,UKB_50_Standing_height,-2.61877209543933
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.018277124744316,0.00741342276446113,1.75753075660895,0.712875723209001,0.288434454610762,WAT-SC-sex_homogeneous_changing,UKB_50_Standing_height,-0.539952862698885
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.036477069374743,0.00787673354681928,1.81511732678509,0.391950224740383,0.0400801362299487,LUNG-sex_homogeneous_changing,UKB_50_Standing_height,-1.39707081099774
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00931483495306499,0.00311163741336278,1.92582153136954,0.643324155356857,0.153440631952232,SMLINT-sex_homogeneous_changing,UKB_50_Standing_height,-0.814059621508121
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00791761055567182,0.00193715614469745,1.13345345746831,0.27731552523639,0.630089802116132,LIVER-sex_homogeneous_changing,UKB_50_Standing_height,-0.200597549301761
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0486847368769184,0.016545933907443,1.13197724244961,0.384712372702185,0.73116068948049,BLOOD-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.135987166290416
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0169276467794996,0.0121410557333181,8.93231777891787,6.40654719431446,0.217233819085914,HIPPOC-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.663072562605007
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.0072667168296583,0.00595413782458865,4.8924841235113,4.00876014008212,0.329342191354997,CORTEX-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.482352629145615
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0203431033928455,0.0114546245750829,0.849213057879089,0.478167788582547,0.752767114068509,SKM-GN-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.123339362070896
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0631508306255826,0.0169934331460441,1.67112271258436,0.449687071631867,0.139387662520698,SKM-VL-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.855775664805459
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0830777107859312,0.0211016943291552,2.33539618100214,0.5931893871747,0.0235785911544519,HEART-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-1.62748214801644
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0263241640787329,0.0123444414557912,2.64406354977195,1.23990595097074,0.186448605150451,KIDNEY-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.729440861311676
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0324096654256747,0.0122417428597014,0.924260845229893,0.349110780811434,0.828784525095108,ADRNL-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.0815583665859871
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0584449317724898,0.0286684020205771,1.83657192655792,0.900875075622065,0.354868151749741,COLON-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.449932975405842
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0411332454150447,0.0161377180342586,1.42382872434196,0.558607672471781,0.450055386863592,SPLEEN-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.346734035715701
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0469376275146332,0.0154447579619177,1.13708100791033,0.374154849321973,0.714484441359181,BAT-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.146007223983471
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.01939164192776,0.014161037359256,1.86470287783011,1.36172724389381,0.52596469569599,WAT-SC-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.279043405996427
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0156750987921844,0.0107190882781083,0.78000080336669,0.533387226398323,0.680465441788573,LUNG-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.167193926039825
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00807530196433959,0.00472904072469628,1.66955082656819,0.977718713883042,0.489745349507646,SMLINT-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.310029679259222
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00683918144839742,0.00578272090309056,0.979069860083747,0.827831194158316,0.979852997081876,LIVER-sex_homogeneous_changing,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,-0.00883907465947498
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0499209476939643,0.0337830222229349,1.16072059409396,0.7854948961563,0.833000499568889,BLOOD-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.0793547381370939
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.00245090055164148,0.00586273283800802,-1.29328209980726,3.09362508824352,0.459560135524624,HIPPOC-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.337657651159909
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00281170232511949,0.00396248974531758,1.89304321444624,2.66783729474899,0.737100952597287,CORTEX-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.13247302753655
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0360324548608343,0.0229788577869053,1.50415748199071,0.959241356195899,0.596853485115776,SKM-GN-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.224132265880813
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.128725218846203,0.0622676364691065,3.4063785822817,1.6477512731292,0.114482832052314,SKM-VL-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.941259635629488
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0704993848004318,0.0283078377593103,1.98180706315045,0.795761168309861,0.198506212390383,HEART-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.702225897139433
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00938212432581695,0.0136180937602822,0.942363559014687,1.36783470963201,0.966199237334025,KIDNEY-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.0149333096581881
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.121000721792823,0.0484370493656011,3.45070607575805,1.38133077275235,0.0486901171496048,ADRNL-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-1.31255918052977
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.161114595494432,0.093073578027098,5.06286061203151,2.92474155285654,0.175097650292828,COLON-sex_homogeneous_changing,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,-0.756719681853196
