"feature_ID" "human_ensembl_gene"
"132377" "ENSRNOG00000009372" "ENSG00000169836"
"132417" "ENSRNOG00000009388" "ENSG00000196542"
"132481" "ENSRNOG00000009409" "ENSG00000116661"
"132513" "ENSRNOG00000009419" "ENSG00000144724"
"132537" "ENSRNOG00000009425" "ENSG00000140285"
"132593" "ENSRNOG00000009447" "ENSG00000188732"
"132617" "ENSRNOG00000009450" "ENSG00000138622"
"132673" "ENSRNOG00000009468" "ENSG00000168811"
"132729" "ENSRNOG00000009482" "ENSG00000170370"
"132785" "ENSRNOG00000009505" "ENSG00000174950"
"132833" "ENSRNOG00000009514" "ENSG00000196549"
"132873" "ENSRNOG00000009522" "ENSG00000120907"
"132889" "ENSRNOG00000009528" "ENSG00000125775"
"132905" "ENSRNOG00000009533" "ENSG00000178965"
"132945" "ENSRNOG00000009540" "ENSG00000181773"
"132953" "ENSRNOG00000009542" "ENSG00000140015"
"133001" "ENSRNOG00000009555" "ENSG00000162620"
"133009" "ENSRNOG00000009563" "ENSG00000172867"
"133025" "ENSRNOG00000009565" "ENSG00000004799"
"133065" "ENSRNOG00000009571" "ENSG00000122574"
"133089" "ENSRNOG00000009580" "ENSG00000135338"
"133097" "ENSRNOG00000009582" "ENSG00000116745"
"133113" "ENSRNOG00000009588" "ENSG00000101298"
"133129" "ENSRNOG00000009590" "ENSG00000173320"
"133185" "ENSRNOG00000009599" "ENSG00000013392"
"133257" "ENSRNOG00000009635" "ENSG00000125895"
"133305" "ENSRNOG00000009649" "ENSG00000165300"
"133337" "ENSRNOG00000009660" "ENSG00000164303"
"133433" "ENSRNOG00000009691" "ENSG00000170382"
"133457" "ENSRNOG00000009700" "ENSG00000158560"
"133473" "ENSRNOG00000009708" "ENSG00000173662"
"133561" "ENSRNOG00000009726" "ENSG00000144596"
"133577" "ENSRNOG00000009730" "ENSG00000172817"
"133585" "ENSRNOG00000009735" "ENSG00000130720"
"133601" "ENSRNOG00000009740" "ENSG00000139155"
"133633" "ENSRNOG00000009751" "ENSG00000116157"
"133681" "ENSRNOG00000009768" "ENSG00000122585"
"133689" "ENSRNOG00000009771" "ENSG00000040731"
"133697" "ENSRNOG00000009772" "ENSG00000149571"
"133705" "ENSRNOG00000009773" "ENSG00000118402"
"133761" "ENSRNOG00000009787" "ENSG00000114654"
"133777" "ENSRNOG00000009790" "ENSG00000171303"
"133785" "ENSRNOG00000009792" "ENSG00000169064"
"133817" "ENSRNOG00000009803" "ENSG00000180044"
"133857" "ENSRNOG00000009815" "ENSG00000240694"
"133881" "ENSRNOG00000009821" "ENSG00000121871"
"133913" "ENSRNOG00000009826" "ENSG00000114200"
"133937" "ENSRNOG00000009835" "ENSG00000174599"
"134033" "ENSRNOG00000009863" "ENSG00000163704"
"134057" "ENSRNOG00000009871" "ENSG00000197181"
"134097" "ENSRNOG00000009881" "ENSG00000170264"
"134161" "ENSRNOG00000009892" "ENSG00000166106"
"134193" "ENSRNOG00000009897" "ENSG00000184908"
"134201" "ENSRNOG00000009897" "ENSG00000186510"
"134249" "ENSRNOG00000009917" "ENSG00000284308"
"134273" "ENSRNOG00000009922" "ENSG00000119973"
"134353" "ENSRNOG00000009949" "ENSG00000189184"
"134369" "ENSRNOG00000009951" "ENSG00000126878"
"134393" "ENSRNOG00000009955" "ENSG00000114805"
"134441" "ENSRNOG00000009965" "ENSG00000150773"
"134449" "ENSRNOG00000009967" "ENSG00000115155"
"134585" "ENSRNOG00000010002" "ENSG00000197768"
"134593" "ENSRNOG00000010004" "ENSG00000203877"
"134641" "ENSRNOG00000010019" "ENSG00000188163"
"134745" "ENSRNOG00000010047" "ENSG00000145358"
"134769" "ENSRNOG00000010053" "ENSG00000004948"
"134793" "ENSRNOG00000010063" "ENSG00000102468"
"134841" "ENSRNOG00000010076" "ENSG00000081277"
"134849" "ENSRNOG00000010077" "ENSG00000082014"
"134937" "ENSRNOG00000010092" "ENSG00000269313"
"134945" "ENSRNOG00000010094" "ENSG00000197584"
"135009" "ENSRNOG00000010106" "ENSG00000146267"
"135033" "ENSRNOG00000010111" "ENSG00000205436"
"135153" "ENSRNOG00000010146" "ENSG00000182636"
"135185" "ENSRNOG00000010152" "ENSG00000160345"
"135225" "ENSRNOG00000010158" "ENSG00000254585"
"135289" "ENSRNOG00000010172" "ENSG00000179455"
"135353" "ENSRNOG00000010188" "ENSG00000119042"
"135377" "ENSRNOG00000010199" "ENSG00000109738"
"135425" "ENSRNOG00000010213" "ENSG00000154783"
"135537" "ENSRNOG00000010238" "ENSG00000164695"
"135609" "ENSRNOG00000010259" "ENSG00000119715"
"135633" "ENSRNOG00000010263" "ENSG00000013297"
"135697" "ENSRNOG00000010280" "ENSG00000113231"
"135769" "ENSRNOG00000010302" "ENSG00000270885"
"135793" "ENSRNOG00000010308" "ENSG00000185551"
"135809" "ENSRNOG00000010311" "ENSG00000134874"
"135833" "ENSRNOG00000010320" "ENSG00000108947"
"135841" "ENSRNOG00000010325" "ENSG00000050628"
"135889" "ENSRNOG00000010348" "ENSG00000102001"
"135913" "ENSRNOG00000010357" "ENSG00000143355"
"135977" "ENSRNOG00000010378" "ENSG00000188687"
"136033" "ENSRNOG00000010397" "ENSG00000146856"
"136041" "ENSRNOG00000010402" "ENSG00000170276"
"136113" "ENSRNOG00000010423" "ENSG00000099812"
"136177" "ENSRNOG00000010447" "ENSG00000128872"
"136193" "ENSRNOG00000010450" "ENSG00000164181"
"136217" "ENSRNOG00000010459" "ENSG00000156509"
"136225" "ENSRNOG00000010461" "ENSG00000164294"
"136233" "ENSRNOG00000010463" "ENSG00000128510"
"136249" "ENSRNOG00000010468" "ENSG00000170522"
"136313" "ENSRNOG00000010480" "ENSG00000214376"
"136337" "ENSRNOG00000010486" "ENSG00000082126"
"136353" "ENSRNOG00000010489" "ENSG00000020577"
"136401" "ENSRNOG00000010513" "ENSG00000105825"
"136409" "ENSRNOG00000010514" "ENSG00000158966"
"136441" "ENSRNOG00000010519" "ENSG00000146233"
"136473" "ENSRNOG00000010524" "ENSG00000109846"
"136497" "ENSRNOG00000010529" "ENSG00000186340"
"136505" "ENSRNOG00000010531" "ENSG00000116329"
"136537" "ENSRNOG00000010535" "ENSG00000145526"
"136617" "ENSRNOG00000010551" "ENSG00000106689"
"136633" "ENSRNOG00000010553" "ENSG00000176903"
"136657" "ENSRNOG00000010556" "ENSG00000164066"
"136777" "ENSRNOG00000010592" "ENSG00000153291"
"136865" "ENSRNOG00000010610" "ENSG00000164120"
"136881" "ENSRNOG00000010617" "ENSG00000159307"
"136953" "ENSRNOG00000010634" "ENSG00000157890"
"137017" "ENSRNOG00000010649" "ENSG00000169862"
"137049" "ENSRNOG00000010655" "ENSG00000138823"
"137081" "ENSRNOG00000010666" "ENSG00000064205"
"137129" "ENSRNOG00000010685" "ENSG00000112837"
"137161" "ENSRNOG00000010695" "ENSG00000145431"
"137169" "ENSRNOG00000010696" "ENSG00000154328"
"137233" "ENSRNOG00000010718" "ENSG00000158292"
"137249" "ENSRNOG00000010720" "ENSG00000069020"
"137281" "ENSRNOG00000010730" "ENSG00000185055"
"137289" "ENSRNOG00000010731" "ENSG00000150625"
"137321" "ENSRNOG00000010736" "ENSG00000105717"
"137409" "ENSRNOG00000010763" "ENSG00000182103"
"137481" "ENSRNOG00000010784" "ENSG00000104112"
"137529" "ENSRNOG00000010797" "ENSG00000164283"
"137561" "ENSRNOG00000010803" "ENSG00000186297"
"137601" "ENSRNOG00000010816" "ENSG00000124249"
"137609" "ENSRNOG00000010819" "ENSG00000164070"
"137625" "ENSRNOG00000010822" "ENSG00000006377"
"137665" "ENSRNOG00000010832" "ENSG00000104213"
"137681" "ENSRNOG00000010834" "ENSG00000186732"
"137697" "ENSRNOG00000010839" "ENSG00000213424"
"137705" "ENSRNOG00000010840" "ENSG00000156218"
"137753" "ENSRNOG00000010853" "ENSG00000175344"
"137785" "ENSRNOG00000010868" "ENSG00000101098"
"137953" "ENSRNOG00000010903" "ENSG00000134376"
"137961" "ENSRNOG00000010905" "ENSG00000105880"
"137985" "ENSRNOG00000010911" "ENSG00000144868"
"138057" "ENSRNOG00000010932" "ENSG00000162510"
"138073" "ENSRNOG00000010938" "ENSG00000130876"
"138225" "ENSRNOG00000010972" "ENSG00000178403"
"138337" "ENSRNOG00000011000" "ENSG00000079841"
"138345" "ENSRNOG00000011006" "ENSG00000133115"
"138369" "ENSRNOG00000011011" "ENSG00000197696"
"138401" "ENSRNOG00000011019" "ENSG00000117480"
"138465" "ENSRNOG00000011033" "ENSG00000092850"
"138473" "ENSRNOG00000011037" "ENSG00000159387"
"138609" "ENSRNOG00000011076" "ENSG00000145362"
"138641" "ENSRNOG00000011094" "ENSG00000186976"
"138665" "ENSRNOG00000011101" "ENSG00000122691"
"138697" "ENSRNOG00000011107" "ENSG00000175426"
"138737" "ENSRNOG00000011120" "ENSG00000147231"
"138745" "ENSRNOG00000011130" "ENSG00000110680"
"138753" "ENSRNOG00000011132" "ENSG00000110427"
"138761" "ENSRNOG00000011133" "ENSG00000133107"
"138817" "ENSRNOG00000011145" "ENSG00000106113"
"138849" "ENSRNOG00000011151" "ENSG00000149256"
"138897" "ENSRNOG00000011161" "ENSG00000146411"
"138937" "ENSRNOG00000011170" "ENSG00000128346"
"138945" "ENSRNOG00000011171" "ENSG00000117016"
"138969" "ENSRNOG00000011180" "ENSG00000176842"
"138977" "ENSRNOG00000011182" "ENSG00000129673"
"139001" "ENSRNOG00000011193" "ENSG00000146151"
"139049" "ENSRNOG00000011202" "ENSG00000101204"
"139073" "ENSRNOG00000011211" "ENSG00000114757"
"139113" "ENSRNOG00000011225" "ENSG00000179387"
"139145" "ENSRNOG00000011231" "ENSG00000152910"
"139177" "ENSRNOG00000011243" "ENSG00000112539"
"139201" "ENSRNOG00000011251" "ENSG00000137252"
"139209" "ENSRNOG00000011253" "ENSG00000250305"
"139257" "ENSRNOG00000011263" "ENSG00000189129"
"139265" "ENSRNOG00000011268" "ENSG00000116254"
"139337" "ENSRNOG00000011285" "ENSG00000177108"
"139353" "ENSRNOG00000011290" "ENSG00000184277"
"139361" "ENSRNOG00000011292" "ENSG00000164692"
"139401" "ENSRNOG00000011300" "ENSG00000053747"
"139433" "ENSRNOG00000011310" "ENSG00000112541"
"139449" "ENSRNOG00000011313" "ENSG00000108018"
"139481" "ENSRNOG00000011320" "ENSG00000137142"
"139497" "ENSRNOG00000011323" "ENSG00000168481"
"139529" "ENSRNOG00000011334" "ENSG00000165548"
"139593" "ENSRNOG00000011357" "ENSG00000129214"
"139609" "ENSRNOG00000011360" "ENSG00000155011"
"139649" "ENSRNOG00000011369" "ENSG00000156486"
"139769" "ENSRNOG00000011400" "ENSG00000184672"
"139777" "ENSRNOG00000011401" "ENSG00000170236"
"139809" "ENSRNOG00000011411" "ENSG00000112414"
"139881" "ENSRNOG00000011423" "ENSG00000069011"
"139889" "ENSRNOG00000011424" "ENSG00000253958"
"139897" "ENSRNOG00000011425" "ENSG00000070159"
"139905" "ENSRNOG00000011427" "ENSG00000168453"
"139921" "ENSRNOG00000011435" "ENSG00000144645"
"139945" "ENSRNOG00000011445" "ENSG00000084628"
"139985" "ENSRNOG00000011453" "ENSG00000164627"
"140009" "ENSRNOG00000011457" "ENSG00000184709"
"140025" "ENSRNOG00000011460" "ENSG00000112379"
"140065" "ENSRNOG00000011471" "ENSG00000102678"
"140081" "ENSRNOG00000011475" "ENSG00000277363"
"140161" "ENSRNOG00000011502" "ENSG00000049089"
"140185" "ENSRNOG00000011508" "ENSG00000102053"
"140225" "ENSRNOG00000011518" "ENSG00000133878"
"140241" "ENSRNOG00000011521" "ENSG00000118407"
"140289" "ENSRNOG00000011533" "ENSG00000177508"
"140401" "ENSRNOG00000011562" "ENSG00000185985"
"140409" "ENSRNOG00000011566" "ENSG00000099954"
"140425" "ENSRNOG00000011568" "ENSG00000146374"
"140441" "ENSRNOG00000011575" "ENSG00000140873"
"140465" "ENSRNOG00000011585" "ENSG00000165323"
"140505" "ENSRNOG00000011593" "ENSG00000164683"
"140521" "ENSRNOG00000011599" "ENSG00000178445"
"140617" "ENSRNOG00000011623" "ENSG00000152932"
"140625" "ENSRNOG00000011624" "ENSG00000075043"
"140649" "ENSRNOG00000011631" "ENSG00000134363"
"140665" "ENSRNOG00000011634" "ENSG00000171044"
"140689" "ENSRNOG00000011644" "ENSG00000162383"
"140705" "ENSRNOG00000011646" "ENSG00000139890"
"140921" "ENSRNOG00000011705" "ENSG00000104435"
"140969" "ENSRNOG00000011719" "ENSG00000165553"
"140985" "ENSRNOG00000011723" "ENSG00000143036"
"140993" "ENSRNOG00000011726" "ENSG00000176884"
"141065" "ENSRNOG00000011754" "ENSG00000036448"
"141193" "ENSRNOG00000011789" "ENSG00000064309"
"141241" "ENSRNOG00000011800" "ENSG00000117525"
"141249" "ENSRNOG00000011803" "ENSG00000156564"
"141289" "ENSRNOG00000011824" "ENSG00000170893"
"141353" "ENSRNOG00000011841" "ENSG00000078018"
"141409" "ENSRNOG00000011856" "ENSG00000154065"
"141433" "ENSRNOG00000011858" "ENSG00000156687"
"141449" "ENSRNOG00000011861" "ENSG00000109576"
"141521" "ENSRNOG00000011885" "ENSG00000131941"
"141569" "ENSRNOG00000011901" "ENSG00000166592"
"141585" "ENSRNOG00000011907" "ENSG00000108244"
"141633" "ENSRNOG00000011918" "ENSG00000119614"
"141657" "ENSRNOG00000011923" "ENSG00000137463"
"141737" "ENSRNOG00000011946" "ENSG00000105894"
"141777" "ENSRNOG00000011954" "ENSG00000116014"
"141849" "ENSRNOG00000011977" "ENSG00000112902"
"141865" "ENSRNOG00000011980" "ENSG00000033122"
"141897" "ENSRNOG00000011989" "ENSG00000171724"
"141953" "ENSRNOG00000012008" "ENSG00000188015"
"141977" "ENSRNOG00000012015" "ENSG00000137821"
"142033" "ENSRNOG00000012027" "ENSG00000135697"
"142049" "ENSRNOG00000012036" "ENSG00000099139"
"142065" "ENSRNOG00000012040" "ENSG00000145832"
"142073" "ENSRNOG00000012045" "ENSG00000135298"
"142089" "ENSRNOG00000012049" "ENSG00000171056"
"142129" "ENSRNOG00000012058" "ENSG00000164318"
"142185" "ENSRNOG00000012083" "ENSG00000070731"
"142209" "ENSRNOG00000012086" "ENSG00000152484"
"142233" "ENSRNOG00000012090" "ENSG00000100156"
"142249" "ENSRNOG00000012094" "ENSG00000119681"
"142265" "ENSRNOG00000012098" "ENSG00000078549"
"142289" "ENSRNOG00000012103" "ENSG00000135577"
"142345" "ENSRNOG00000012122" "ENSG00000146352"
"142521" "ENSRNOG00000012165" "ENSG00000180347"
"142617" "ENSRNOG00000012196" "ENSG00000188611"
"142625" "ENSRNOG00000012196" "ENSG00000204147"
"142633" "ENSRNOG00000012199" "ENSG00000181449"
"142729" "ENSRNOG00000012235" "ENSG00000106341"
"142785" "ENSRNOG00000012260" "ENSG00000109832"
"142857" "ENSRNOG00000012278" "ENSG00000070193"
"142865" "ENSRNOG00000012280" "ENSG00000163661"
"142873" "ENSRNOG00000012283" "ENSG00000147434"
"142881" "ENSRNOG00000012284" "ENSG00000112232"
"142889" "ENSRNOG00000012286" "ENSG00000016402"
"142993" "ENSRNOG00000012324" "ENSG00000214338"
"143033" "ENSRNOG00000012337" "ENSG00000154678"
"143041" "ENSRNOG00000012342" "ENSG00000137473"
"143129" "ENSRNOG00000012362" "ENSG00000006116"
"143145" "ENSRNOG00000012364" "ENSG00000163637"
"143161" "ENSRNOG00000012367" "ENSG00000169851"
"143177" "ENSRNOG00000012369" "ENSG00000185442"
"143185" "ENSRNOG00000012371" "ENSG00000168748"
"143313" "ENSRNOG00000012414" "ENSG00000164292"
"143361" "ENSRNOG00000012427" "ENSG00000197415"
"143385" "ENSRNOG00000012438" "ENSG00000166173"
"143433" "ENSRNOG00000012450" "ENSG00000168589"
"143497" "ENSRNOG00000012471" "ENSG00000113296"
"143529" "ENSRNOG00000012477" "ENSG00000101210"
"143537" "ENSRNOG00000012479" "ENSG00000112706"
"143593" "ENSRNOG00000012494" "ENSG00000151364"
"143657" "ENSRNOG00000012512" "ENSG00000162614"
"143681" "ENSRNOG00000012521" "ENSG00000180730"
"143737" "ENSRNOG00000012546" "ENSG00000070601"
"143833" "ENSRNOG00000012566" "ENSG00000168263"
"143849" "ENSRNOG00000012573" "ENSG00000198010"
"143865" "ENSRNOG00000012575" "ENSG00000086570"
"143889" "ENSRNOG00000012580" "ENSG00000163492"
"143953" "ENSRNOG00000012603" "ENSG00000187231"
"143969" "ENSRNOG00000012609" "ENSG00000186439"
"143993" "ENSRNOG00000012618" "ENSG00000163576"
"144009" "ENSRNOG00000012620" "ENSG00000127561"
"144089" "ENSRNOG00000012645" "ENSG00000085276"
"144137" "ENSRNOG00000012658" "ENSG00000154553"
"144153" "ENSRNOG00000012660" "ENSG00000133110"
"144193" "ENSRNOG00000012674" "ENSG00000188778"
"144265" "ENSRNOG00000012697" "ENSG00000165698"
"144297" "ENSRNOG00000012703" "ENSG00000147571"
"144313" "ENSRNOG00000012708" "ENSG00000244694"
"144337" "ENSRNOG00000012714" "ENSG00000160298"
"144361" "ENSRNOG00000012721" "ENSG00000151617"
"144377" "ENSRNOG00000012723" "ENSG00000147573"
"144401" "ENSRNOG00000012728" "ENSG00000125820"
"144473" "ENSRNOG00000012742" "ENSG00000170561"
"144481" "ENSRNOG00000012747" "ENSG00000152377"
"144537" "ENSRNOG00000012759" "ENSG00000082293"
"144553" "ENSRNOG00000012761" "ENSG00000165695"
"144585" "ENSRNOG00000012767" "ENSG00000155970"
"144593" "ENSRNOG00000012770" "ENSG00000145757"
"144681" "ENSRNOG00000012791" "ENSG00000129474"
"144697" "ENSRNOG00000012795" "ENSG00000134508"
"144729" "ENSRNOG00000012802" "ENSG00000218336"
"144809" "ENSRNOG00000012817" "ENSG00000128606"
"144841" "ENSRNOG00000012821" "ENSG00000136110"
"144857" "ENSRNOG00000012827" "ENSG00000178053"
"144969" "ENSRNOG00000012862" "ENSG00000175093"
"145025" "ENSRNOG00000012874" "ENSG00000182175"
"145049" "ENSRNOG00000012879" "ENSG00000121769"
"145081" "ENSRNOG00000012891" "ENSG00000138400"
"145089" "ENSRNOG00000012892" "ENSG00000198691"
"145105" "ENSRNOG00000012906" "ENSG00000064787"
"145129" "ENSRNOG00000012920" "ENSG00000112280"
"145257" "ENSRNOG00000012950" "ENSG00000084710"
"145353" "ENSRNOG00000012966" "ENSG00000115361"
"145401" "ENSRNOG00000012988" "ENSG00000145721"
"145457" "ENSRNOG00000013003" "ENSG00000125508"
"145505" "ENSRNOG00000013017" "ENSG00000172379"
"145513" "ENSRNOG00000013018" "ENSG00000131080"
"145561" "ENSRNOG00000013036" "ENSG00000070886"
"145569" "ENSRNOG00000013038" "ENSG00000108774"
"145593" "ENSRNOG00000013042" "ENSG00000135312"
"145649" "ENSRNOG00000013061" "ENSG00000104723"
"145665" "ENSRNOG00000013067" "ENSG00000056487"
"145681" "ENSRNOG00000013072" "ENSG00000221866"
"145705" "ENSRNOG00000013085" "ENSG00000185942"
"145737" "ENSRNOG00000013097" "ENSG00000184601"
"145745" "ENSRNOG00000013101" "ENSG00000136099"
"145801" "ENSRNOG00000013128" "ENSG00000258986"
"145953" "ENSRNOG00000013171" "ENSG00000164082"
"146049" "ENSRNOG00000013196" "ENSG00000101134"
"146081" "ENSRNOG00000013213" "ENSG00000116106"
"146137" "ENSRNOG00000013228" "ENSG00000164106"
"146161" "ENSRNOG00000013232" "ENSG00000148200"
"146185" "ENSRNOG00000013237" "ENSG00000106536"
"146217" "ENSRNOG00000013243" "ENSG00000125531"
"146305" "ENSRNOG00000013262" "ENSG00000168530"
"146313" "ENSRNOG00000013263" "ENSG00000198003"
"146457" "ENSRNOG00000013306" "ENSG00000280165"
"146473" "ENSRNOG00000013312" "ENSG00000162687"
"146513" "ENSRNOG00000013320" "ENSG00000164972"
"146617" "ENSRNOG00000013346" "ENSG00000239388"
"146665" "ENSRNOG00000013364" "ENSG00000135547"
"146689" "ENSRNOG00000013372" "ENSG00000145642"
"146761" "ENSRNOG00000013389" "ENSG00000186479"
"146777" "ENSRNOG00000013391" "ENSG00000154556"
"146809" "ENSRNOG00000013399" "ENSG00000169330"
"146817" "ENSRNOG00000013407" "ENSG00000158865"
"146857" "ENSRNOG00000013413" "ENSG00000198963"
"146873" "ENSRNOG00000013419" "ENSG00000188266"
"146897" "ENSRNOG00000013426" "ENSG00000172935"
"146905" "ENSRNOG00000013428" "ENSG00000105929"
"147041" "ENSRNOG00000013463" "ENSG00000121361"
"147049" "ENSRNOG00000013465" "ENSG00000159648"
"147097" "ENSRNOG00000013481" "ENSG00000140937"
"147193" "ENSRNOG00000013515" "ENSG00000060656"
"147217" "ENSRNOG00000013519" "ENSG00000095587"
"147273" "ENSRNOG00000013535" "ENSG00000113361"
"147337" "ENSRNOG00000013555" "ENSG00000164512"
"147393" "ENSRNOG00000013573" "ENSG00000116039"
"147465" "ENSRNOG00000013587" "ENSG00000082269"
"147529" "ENSRNOG00000013610" "ENSG00000169684"
"147553" "ENSRNOG00000013623" "ENSG00000165566"
"147617" "ENSRNOG00000013654" "ENSG00000141668"
"147633" "ENSRNOG00000013657" "ENSG00000197457"
"147641" "ENSRNOG00000013658" "ENSG00000277586"
"147665" "ENSRNOG00000013661" "ENSG00000066735"
"147673" "ENSRNOG00000013662" "ENSG00000163645"
"147713" "ENSRNOG00000013674" "ENSG00000145794"
"147809" "ENSRNOG00000013713" "ENSG00000176029"
"147825" "ENSRNOG00000013717" "ENSG00000153162"
"147881" "ENSRNOG00000013729" "ENSG00000122778"
"147897" "ENSRNOG00000013734" "ENSG00000122735"
"147985" "ENSRNOG00000013752" "ENSG00000196361"
"148033" "ENSRNOG00000013770" "ENSG00000086205"
"148073" "ENSRNOG00000013781" "ENSG00000185760"
"148105" "ENSRNOG00000013793" "ENSG00000205863"
"148113" "ENSRNOG00000013793" "ENSG00000240654"
"148169" "ENSRNOG00000013807" "ENSG00000100206"
"148201" "ENSRNOG00000013817" "ENSG00000075290"
"148209" "ENSRNOG00000013825" "ENSG00000076864"
"148225" "ENSRNOG00000013829" "ENSG00000080644"
"148257" "ENSRNOG00000013838" "ENSG00000121764"
"148289" "ENSRNOG00000013847" "ENSG00000104967"
"148297" "ENSRNOG00000013850" "ENSG00000197921"
"148305" "ENSRNOG00000013851" "ENSG00000187678"
"148353" "ENSRNOG00000013867" "ENSG00000113578"
"148361" "ENSRNOG00000013869" "ENSG00000168135"
"148425" "ENSRNOG00000013887" "ENSG00000274286"
"148473" "ENSRNOG00000013907" "ENSG00000103449"
"148505" "ENSRNOG00000013916" "ENSG00000104722"
"148513" "ENSRNOG00000013917" "ENSG00000152580"
"148545" "ENSRNOG00000013925" "ENSG00000086991"
"148593" "ENSRNOG00000013937" "ENSG00000235711"
"148665" "ENSRNOG00000013953" "ENSG00000198400"
"148697" "ENSRNOG00000013962" "ENSG00000187391"
"148793" "ENSRNOG00000013981" "ENSG00000110786"
"148809" "ENSRNOG00000013991" "ENSG00000175874"
"148825" "ENSRNOG00000013994" "ENSG00000197594"
"148849" "ENSRNOG00000014003" "ENSG00000214050"
"148865" "ENSRNOG00000014006" "ENSG00000166342"
"148897" "ENSRNOG00000014011" "ENSG00000128917"
"148929" "ENSRNOG00000014021" "ENSG00000124159"
"148937" "ENSRNOG00000014025" "ENSG00000058335"
"148953" "ENSRNOG00000014029" "ENSG00000003096"
"148961" "ENSRNOG00000014030" "ENSG00000182253"
"149017" "ENSRNOG00000014046" "ENSG00000180440"
"149057" "ENSRNOG00000014052" "ENSG00000133101"
"149065" "ENSRNOG00000014055" "ENSG00000156006"
"149153" "ENSRNOG00000014075" "ENSG00000125246"
"149201" "ENSRNOG00000014081" "ENSG00000132911"
"149209" "ENSRNOG00000014082" "ENSG00000170374"
"149297" "ENSRNOG00000014102" "ENSG00000136918"
"149313" "ENSRNOG00000014107" "ENSG00000126861"
"149433" "ENSRNOG00000014149" "ENSG00000164128"
"149441" "ENSRNOG00000014152" "ENSG00000115041"
"149449" "ENSRNOG00000014153" "ENSG00000183722"
"149505" "ENSRNOG00000014163" "ENSG00000198597"
"149529" "ENSRNOG00000014166" "ENSG00000112562"
"149561" "ENSRNOG00000014172" "ENSG00000164129"
"149769" "ENSRNOG00000014231" "ENSG00000168081"
"149841" "ENSRNOG00000014248" "ENSG00000178568"
"149889" "ENSRNOG00000014265" "ENSG00000127863"
